CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,IsZeroBalance,CreditScoreRating,HasMultipleProduct,BalanceSalaryRatio,TenureAgeRatio,CreditScoreAgeRatio,EstimatedMonthlySalary,AgeBalanceInteraction,ProductDensity,LoyalityScore,WealthSignifier,TenureRiskGroup,MidTierDanger,GermanPassiveWealth,HighRiskGermanCohort,BalancePerProduct,CardButInactive,CardAndActive,TeenZeroBalance,ActiveZeroBalance,Female_Germany
628,Germany,Female,30,9,132351.29,2,1,1,74169.13,0,Young,1,Fair,1,1.7844525073976194,0.3,20.933333333333334,6180.760833333334,3970538.7,0.2222222222222222,9,0,Mid_Stable,1,0,0,66175.645,0,1,0,0,1
668,Germany,Female,37,6,167864.4,1,1,0,115638.29,0,Mid-age,1,Fair,1,1.4516333646926118,0.16216216216216217,18.054054054054053,9636.524166666666,6210982.8,0.16666666666666666,0,1,Mid_Stable,0,1,0,167864.4,1,0,0,0,1
506,France,Female,41,1,0.0,2,1,0,31766.3,0,Mid-age,0,Poor,0,0.0,0.024390243902439025,12.341463414634147,2647.1916666666666,0.0,2.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
524,Germany,Female,31,8,107818.63,1,1,0,199725.39,1,Young,1,Poor,1,0.5398343695811534,0.25806451612903225,16.903225806451612,16643.7825,3342377.5300000003,0.125,0,1,Mid_Stable,1,1,0,107818.63,1,0,0,0,1
699,Germany,Male,34,4,185173.81,2,1,0,120834.48,0,Young,1,Good,1,1.5324583678433508,0.11764705882352941,20.558823529411764,10069.539999999999,6295909.54,0.5,0,1,Mid_Stable,0,1,0,92586.905,1,0,0,0,0
828,France,Male,34,8,129433.34,2,0,0,38131.77,0,Young,1,Excellent,1,3.394370101361673,0.23529411764705882,24.352941176470587,3177.6474999999996,4400733.56,0.25,0,0,Mid_Stable,1,0,0,64716.67,0,0,0,0,0
674,Spain,Male,39,6,120193.42,1,0,0,100130.95,0,Mid-age,1,Good,1,1.2003623255347122,0.15384615384615385,17.28205128205128,8344.245833333332,4687543.38,0.16666666666666666,0,0,Mid_Stable,1,0,0,120193.42,0,0,0,0,0
656,France,Female,39,6,0.0,2,1,0,141069.88,0,Mid-age,0,Fair,0,0.0,0.15384615384615385,16.82051282051282,11755.823333333334,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0,Mid-age,1,Good,1,0.6378883977619471,0.20833333333333334,14.25,16510.78,6066452.16,0.1,10,1,Late_HighRisk,1,0,0,126384.42,0,1,0,0,1
625,France,Female,28,3,0.0,1,0,0,183646.41,0,Young,0,Fair,0,0.0,0.10714285714285714,22.321428571428573,15303.8675,0.0,0.3333333333333333,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
432,France,Male,42,9,152603.45,1,1,0,110265.24,1,Mid-age,1,Poor,1,1.3839669691010512,0.21428571428571427,10.285714285714286,9188.77,6409344.9,0.1111111111111111,0,1,Mid_Stable,0,0,0,152603.45,1,0,0,0,0
549,France,Female,52,1,0.0,1,0,1,8636.05,1,Mid-age,0,Poor,0,0.0,0.019230769230769232,10.557692307692308,719.6708333333332,0.0,1.0,1,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
625,Germany,Male,56,0,148507.24,1,1,0,46824.08,1,Mid-age,1,Fair,1,3.17159974098797,0.0,11.160714285714286,3902.0066666666667,8316405.4399999995,0.0,0,0,Early_HighRisk,1,1,1,148507.24,1,0,0,0,0
828,France,Female,41,7,0.0,2,1,0,171378.77,0,Mid-age,0,Excellent,0,0.0,0.17073170731707318,20.195121951219512,14281.564166666665,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
770,France,Male,24,9,101827.07,1,1,0,167256.35,0,Young,1,Very Good,1,0.6088083950175883,0.375,32.083333333333336,13938.029166666667,2443849.68,0.1111111111111111,0,1,Mid_Stable,1,0,0,101827.07,1,0,0,0,0
758,France,Female,34,3,0.0,2,1,1,124226.16,0,Young,0,Very Good,0,0.0,0.08823529411764706,22.294117647058822,10352.18,0.0,0.6666666666666666,3,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
795,Germany,Female,33,9,130862.43,1,1,1,114935.21,0,Young,1,Very Good,1,1.138575637526568,0.2727272727272727,24.09090909090909,9577.934166666668,4318460.1899999995,0.1111111111111111,9,1,Mid_Stable,1,0,0,130862.43,0,1,0,0,1
687,France,Male,38,9,122570.87,1,1,1,35608.88,0,Mid-age,1,Good,1,3.442143364239482,0.23684210526315788,18.07894736842105,2967.4066666666663,4657693.06,0.1111111111111111,9,0,Mid_Stable,1,0,0,122570.87,0,1,0,0,0
686,France,Male,25,1,0.0,2,0,1,16459.37,0,Young,0,Good,0,0.0,0.04,27.44,1371.6141666666665,0.0,2.0,1,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
789,Germany,Male,39,7,124828.46,2,1,1,124411.08,0,Mid-age,1,Very Good,1,1.003354845886717,0.1794871794871795,20.23076923076923,10367.59,4868309.94,0.2857142857142857,7,1,Mid_Stable,1,0,0,62414.23,0,1,0,0,0
589,Germany,Female,50,5,144895.05,2,1,1,34941.23,0,Mid-age,1,Fair,1,4.146821677428069,0.1,11.78,2911.769166666667,7244752.499999999,0.4,5,0,Mid_Stable,1,0,0,72447.525,0,1,0,0,1
461,Germany,Female,34,5,63663.93,1,0,1,167784.28,0,Young,1,Poor,1,0.3794391822642741,0.14705882352941177,13.558823529411764,13982.023333333333,2164573.62,0.2,5,0,Mid_Stable,0,0,0,63663.93,0,0,0,0,1
637,France,Male,40,2,133463.1,1,0,1,93165.34,0,Mid-age,1,Fair,1,1.4325402558505127,0.05,15.925,7763.778333333333,5338524.0,0.5,2,0,Early_HighRisk,1,0,0,133463.1,0,0,0,0,0
584,Spain,Female,48,2,213146.2,1,1,0,75161.25,1,Mid-age,1,Fair,1,2.835852250993697,0.041666666666666664,12.166666666666666,6263.4375,10231017.600000001,0.5,0,0,Early_HighRisk,0,0,0,213146.2,1,0,0,0,0
579,Spain,Female,35,1,129490.36,2,0,1,8590.83,1,Young,1,Poor,1,15.073090725808798,0.02857142857142857,16.542857142857144,715.9025,4532162.6,2.0,1,0,Early_HighRisk,1,0,0,64745.18,0,0,0,0,0
756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0,Mid-age,1,Very Good,1,0.7251728491394341,0.22727272727272727,17.181818181818183,15795.324999999999,6047891.96,0.1,0,1,Late_HighRisk,1,1,0,137452.09,1,0,0,0,0
663,France,Male,34,7,0.0,2,1,1,180427.24,0,Young,0,Fair,0,0.0,0.20588235294117646,19.5,15035.603333333333,0.0,0.2857142857142857,7,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
682,France,Female,43,5,125851.93,1,1,1,193318.33,0,Mid-age,1,Good,1,0.6510087791468093,0.11627906976744186,15.86046511627907,16109.860833333332,5411632.989999999,0.2,5,1,Mid_Stable,1,0,0,125851.93,0,1,0,0,0
793,Spain,Male,52,2,0.0,1,1,0,159123.82,1,Mid-age,0,Very Good,0,0.0,0.038461538461538464,15.25,13260.318333333335,0.0,0.5,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
691,France,Female,31,5,40915.55,1,1,0,126213.84,1,Young,1,Good,1,0.32417641361676347,0.16129032258064516,22.29032258064516,10517.82,1268382.05,0.2,0,0,Mid_Stable,0,0,0,40915.55,1,0,0,0,0
485,Spain,Female,21,5,113157.22,1,1,1,54141.5,0,Young,1,Poor,1,2.090027428128146,0.23809523809523808,23.095238095238095,4511.791666666667,2376301.62,0.2,5,0,Mid_Stable,1,0,0,113157.22,0,1,0,0,0
635,Spain,Female,29,8,138296.94,2,1,0,141075.51,0,Young,1,Fair,1,0.9803043774217084,0.27586206896551724,21.896551724137932,11756.292500000001,4010611.2600000002,0.25,0,1,Mid_Stable,1,0,0,69148.47,1,0,0,0,0
650,France,Male,37,5,106967.18,1,0,0,24495.03,0,Mid-age,1,Fair,1,4.36689320241698,0.13513513513513514,17.56756756756757,2041.2524999999998,3957785.6599999997,0.2,0,0,Mid_Stable,1,0,0,106967.18,0,0,0,0,0
735,France,Male,44,9,120681.63,1,1,0,74836.34,0,Mid-age,1,Good,1,1.612607324195705,0.20454545454545456,16.704545454545453,6236.361666666667,5309991.720000001,0.1111111111111111,0,0,Mid_Stable,1,0,0,120681.63,1,0,0,0,0
416,France,Male,32,0,0.0,2,0,1,878.87,0,Young,0,Poor,0,0.0,0.0,13.0,73.23916666666666,0.0,0.0,0,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
754,Spain,Female,32,7,0.0,2,1,0,89520.75,0,Young,0,Very Good,0,0.0,0.21875,23.5625,7460.0625,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
535,France,Female,48,9,0.0,1,1,0,149892.79,1,Mid-age,0,Poor,0,0.0,0.1875,11.145833333333334,12491.065833333334,0.0,0.1111111111111111,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
716,Spain,Male,42,8,0.0,2,1,0,180800.42,0,Mid-age,0,Good,0,0.0,0.19047619047619047,17.047619047619047,15066.701666666668,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
539,France,Male,37,2,127609.59,1,1,0,98646.22,0,Mid-age,1,Poor,1,1.293608513331783,0.05405405405405406,14.567567567567568,8220.518333333333,4721554.83,0.5,0,0,Early_HighRisk,1,0,0,127609.59,1,0,0,0,0
614,France,Female,43,6,0.0,2,1,1,109041.53,0,Mid-age,0,Fair,0,0.0,0.13953488372093023,14.279069767441861,9086.794166666667,0.0,0.3333333333333333,6,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
706,Spain,Male,57,7,0.0,1,1,0,17941.16,1,Mid-age,0,Good,0,0.0,0.12280701754385964,12.385964912280702,1495.0966666666666,0.0,0.14285714285714285,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
758,France,Female,33,7,0.0,2,0,0,82996.47,0,Young,0,Very Good,0,0.0,0.21212121212121213,22.96969696969697,6916.3725,0.0,0.2857142857142857,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
586,Spain,Female,28,2,0.0,2,1,1,92067.35,0,Young,0,Fair,0,0.0,0.07142857142857142,20.928571428571427,7672.279166666667,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
646,France,Female,73,6,97259.25,1,0,1,104719.66,0,Old,1,Fair,1,0.9287582675497609,0.0821917808219178,8.849315068493151,8726.638333333334,7099925.25,0.16666666666666666,6,1,Mid_Stable,0,0,0,97259.25,0,0,0,0,0
631,Germany,Female,33,4,123246.7,1,0,0,112687.57,0,Young,1,Fair,1,1.0937027038563347,0.12121212121212122,19.12121212121212,9390.630833333335,4067141.1,0.25,0,1,Mid_Stable,1,1,0,123246.7,0,0,0,0,1
717,Spain,Female,22,6,101060.25,1,0,1,84699.56,0,Young,1,Good,1,1.1931614520783815,0.2727272727272727,32.59090909090909,7058.296666666666,2223325.5,0.16666666666666666,6,0,Mid_Stable,1,0,0,101060.25,0,0,0,0,0
684,France,Male,30,2,0.0,2,1,0,83473.82,0,Young,0,Good,0,0.0,0.06666666666666667,22.8,6956.151666666668,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
800,France,Female,49,7,108007.36,1,0,0,47125.11,0,Mid-age,1,Excellent,1,2.2919280188417597,0.14285714285714285,16.3265306122449,3927.0925,5292360.64,0.14285714285714285,0,0,Mid_Stable,1,0,0,108007.36,0,0,0,0,0
721,Spain,Female,36,2,0.0,2,1,1,106977.8,0,Mid-age,0,Good,0,0.0,0.05555555555555555,20.02777777777778,8914.816666666668,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
683,Spain,Male,29,0,133702.89,1,1,0,55582.54,1,Young,1,Good,1,2.405483628491969,0.0,23.551724137931036,4631.878333333333,3877383.8100000005,0.0,0,0,Early_HighRisk,1,0,0,133702.89,1,0,0,0,0
660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0,Young,1,Fair,1,0.8950152647628306,0.2903225806451613,21.29032258064516,11656.2025,3880882.25,0.2222222222222222,9,1,Mid_Stable,1,0,0,62594.875,0,1,0,0,0
704,Germany,Female,24,7,113034.22,1,1,0,162503.48,1,Young,1,Good,1,0.6955803038802615,0.2916666666666667,29.333333333333332,13541.956666666667,2712821.2800000003,0.14285714285714285,0,1,Mid_Stable,1,1,0,113034.22,1,0,0,0,1
615,Spain,Female,41,9,109013.23,1,1,0,196499.96,0,Mid-age,1,Fair,1,0.554774820310396,0.21951219512195122,15.0,16374.996666666666,4469542.43,0.1111111111111111,0,1,Mid_Stable,1,0,0,109013.23,1,0,0,0,0
667,Spain,Female,39,2,0.0,2,1,0,40721.24,1,Mid-age,0,Fair,0,0.0,0.05128205128205128,17.102564102564102,3393.4366666666665,0.0,1.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
682,Germany,Male,24,9,57929.81,2,0,0,53134.3,0,Young,1,Good,1,1.0902526240112318,0.375,28.416666666666668,4427.858333333334,1390315.44,0.2222222222222222,0,0,Mid_Stable,0,1,0,28964.905,0,0,0,0,0
484,France,Female,29,4,130114.39,1,1,0,164017.89,0,Young,1,Poor,1,0.7932938900750399,0.13793103448275862,16.689655172413794,13668.157500000001,3773317.31,0.25,0,1,Mid_Stable,1,0,0,130114.39,1,0,0,0,0
628,Germany,Male,27,5,95826.49,2,1,0,155996.96,0,Young,1,Fair,1,0.6142843424641096,0.18518518518518517,23.25925925925926,12999.746666666666,2587315.23,0.4,0,0,Mid_Stable,0,1,0,47913.245,1,0,0,0,0
480,Germany,Male,44,10,129608.57,1,1,0,5472.7,1,Mid-age,1,Poor,1,23.68274709010178,0.22727272727272727,10.909090909090908,456.05833333333334,5702777.08,0.1,0,0,Late_HighRisk,1,1,0,129608.57,1,0,0,0,0
578,France,Male,30,4,169462.09,1,1,0,112187.11,0,Young,1,Poor,1,1.5105308444080607,0.13333333333333333,19.266666666666666,9348.925833333333,5083862.7,0.25,0,1,Mid_Stable,0,0,0,169462.09,1,0,0,0,0
512,France,Male,40,5,0.0,2,1,1,146457.83,0,Mid-age,0,Poor,0,0.0,0.125,12.8,12204.819166666666,0.0,0.4,5,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
484,Spain,Female,35,7,133868.21,1,1,1,27286.1,0,Young,1,Poor,1,4.9060954112167,0.2,13.82857142857143,2273.8416666666667,4685387.35,0.14285714285714285,7,0,Mid_Stable,1,0,0,133868.21,0,1,0,0,0
510,France,Female,30,0,0.0,2,1,1,130553.47,0,Young,0,Poor,0,0.0,0.0,17.0,10879.455833333333,0.0,0.0,0,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
606,Germany,Male,36,5,190479.48,2,0,0,179351.89,0,Mid-age,1,Fair,1,1.0620433383779786,0.1388888888888889,16.833333333333332,14945.990833333335,6857261.28,0.4,0,1,Mid_Stable,0,1,0,95239.74,0,0,0,0,0
597,Spain,Female,40,8,101993.12,1,0,1,94774.12,0,Mid-age,1,Fair,1,1.0761705832773758,0.2,14.925,7897.843333333333,4079724.8,0.125,8,0,Mid_Stable,1,0,0,101993.12,0,0,0,0,0
754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1,Mid-age,1,Very Good,1,19.998986492757567,0.05454545454545454,13.709090909090909,673.4041666666667,8888484.55,0.3333333333333333,0,0,Mid_Stable,0,1,1,161608.81,1,0,0,0,1
850,Spain,Female,45,2,122311.21,1,1,1,19482.5,0,Mid-age,1,Excellent,1,6.2780038496086235,0.044444444444444446,18.88888888888889,1623.5416666666667,5504004.45,0.5,2,0,Early_HighRisk,1,0,0,122311.21,0,1,0,0,0
510,France,Male,65,2,0.0,2,1,1,48071.61,0,Old,0,Poor,0,0.0,0.03076923076923077,7.846153846153846,4005.9675,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
778,Germany,Female,45,1,162150.42,2,1,0,174531.27,0,Mid-age,1,Very Good,1,0.929062282077017,0.022222222222222223,17.288888888888888,14544.2725,7296768.9,2.0,0,1,Early_HighRisk,0,1,0,81075.21,1,0,0,0,1
636,France,Male,42,2,0.0,2,1,1,55470.78,0,Mid-age,0,Fair,0,0.0,0.047619047619047616,15.142857142857142,4622.565,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
804,France,Female,50,4,0.0,1,1,1,8546.87,1,Mid-age,0,Excellent,0,0.0,0.08,16.08,712.2391666666667,0.0,0.25,4,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
514,France,Male,32,8,0.0,2,1,0,95857.18,0,Young,0,Poor,0,0.0,0.25,16.0625,7988.098333333332,0.0,0.25,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
730,France,Female,39,1,99010.67,1,1,0,194945.8,0,Mid-age,1,Good,1,0.507888192512996,0.02564102564102564,18.71794871794872,16245.483333333332,3861416.13,1.0,0,1,Early_HighRisk,0,0,0,99010.67,1,0,0,0,0
525,Spain,Female,37,0,0.0,1,0,1,131521.72,0,Mid-age,0,Poor,0,0.0,0.0,14.18918918918919,10960.143333333333,0.0,0.0,0,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
616,Spain,Male,30,5,0.0,2,0,1,196108.51,0,Young,0,Fair,0,0.0,0.16666666666666666,20.533333333333335,16342.375833333334,0.0,0.4,5,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
687,Germany,Female,34,7,111388.18,2,1,0,148564.76,0,Young,1,Good,1,0.7497617873848413,0.20588235294117646,20.205882352941178,12380.396666666667,3787198.1199999996,0.2857142857142857,0,1,Mid_Stable,1,1,0,55694.09,1,0,0,0,1
715,France,Female,41,8,56214.85,2,0,0,92982.61,1,Mid-age,1,Good,1,0.6045738014882568,0.1951219512195122,17.4390243902439,7748.550833333334,2304808.85,0.25,0,0,Mid_Stable,0,0,0,28107.425,0,0,0,0,0
512,France,Female,36,3,84327.77,2,1,0,17675.36,0,Mid-age,1,Poor,1,4.77092234613609,0.08333333333333333,14.222222222222221,1472.9466666666667,3035799.72,0.6666666666666666,0,0,Mid_Stable,0,0,0,42163.885,1,0,0,0,0
479,France,Male,40,1,0.0,2,0,0,114996.43,0,Mid-age,0,Poor,0,0.0,0.025,11.975,9583.035833333333,0.0,2.0,0,0,Early_HighRisk,0,0,0,0.0,0,0,0,0,0
601,France,Male,32,8,93012.89,1,1,0,86957.42,0,Young,1,Fair,1,1.0696371856478724,0.25,18.78125,7246.451666666667,2976412.48,0.125,0,0,Mid_Stable,0,0,0,93012.89,1,0,0,0,0
580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0,Young,1,Fair,1,0.48181995630780666,0.3103448275862069,20.0,10673.15,1789602.76,0.2222222222222222,0,0,Mid_Stable,0,0,0,30855.22,1,0,0,0,0
807,France,Male,35,3,174790.15,1,1,1,600.36,0,Young,1,Excellent,1,291.1422313278699,0.08571428571428572,23.057142857142857,50.03,6117655.25,0.3333333333333333,3,0,Mid_Stable,0,0,0,174790.15,0,1,0,0,0
616,Spain,Female,32,6,0.0,2,1,1,43001.46,0,Young,0,Fair,0,0.0,0.1875,19.25,3583.455,0.0,0.3333333333333333,6,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0,Mid-age,1,Good,1,0.6792350038261915,0.08108108108108109,19.486486486486488,13215.926666666666,3985663.68,0.3333333333333333,3,1,Mid_Stable,1,0,0,107720.64,0,1,0,0,0
501,France,Male,57,10,0.0,2,1,1,47847.19,0,Mid-age,0,Poor,0,0.0,0.17543859649122806,8.789473684210526,3987.2658333333334,0.0,0.2,10,0,Late_HighRisk,0,0,0,0.0,0,1,0,1,0
521,France,Male,35,6,96423.84,1,1,0,10488.44,0,Young,1,Poor,1,9.19334429142942,0.17142857142857143,14.885714285714286,874.0366666666667,3374834.4,0.16666666666666666,0,0,Mid_Stable,0,0,0,96423.84,1,0,0,0,0
850,Spain,Male,30,2,141040.01,1,1,1,5978.2,0,Young,1,Excellent,1,23.592387340671106,0.06666666666666667,28.333333333333332,498.18333333333334,4231200.300000001,0.5,2,0,Early_HighRisk,1,0,0,141040.01,0,1,0,0,0
759,France,Male,42,4,105420.18,1,0,1,121409.06,0,Mid-age,1,Very Good,1,0.8683057096397913,0.09523809523809523,18.071428571428573,10117.421666666667,4427647.56,0.25,4,1,Mid_Stable,1,0,0,105420.18,0,0,0,0,0
516,Spain,Male,50,5,0.0,1,0,1,146145.93,1,Mid-age,0,Poor,0,0.0,0.1,10.32,12178.8275,0.0,0.2,5,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
711,France,Female,38,2,129022.06,2,1,1,14374.86,1,Mid-age,1,Good,1,8.975535066080644,0.05263157894736842,18.710526315789473,1197.905,4902838.28,1.0,2,0,Early_HighRisk,1,0,0,64511.03,0,1,0,0,0
512,Spain,Male,33,3,176666.62,1,1,0,94670.77,0,Young,1,Poor,1,1.8661158032199379,0.09090909090909091,15.515151515151516,7889.230833333334,5829998.46,0.3333333333333333,0,0,Mid_Stable,0,0,0,176666.62,1,0,0,0,0
550,France,Male,37,3,0.0,1,1,1,179670.31,0,Mid-age,0,Poor,0,0.0,0.08108108108108109,14.864864864864865,14972.525833333333,0.0,0.3333333333333333,3,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
608,Spain,Female,41,3,89763.84,1,0,0,199304.74,1,Mid-age,1,Fair,1,0.4503848729337797,0.07317073170731707,14.829268292682928,16608.728333333333,3680317.44,0.3333333333333333,0,0,Mid_Stable,0,0,0,89763.84,0,0,0,0,0
618,France,Male,34,5,134954.53,1,1,1,151954.39,0,Young,1,Fair,1,0.8881252460030934,0.14705882352941177,18.176470588235293,12662.865833333335,4588454.02,0.2,5,1,Mid_Stable,1,0,0,134954.53,0,1,0,0,0
643,France,Male,45,5,0.0,1,1,0,142513.5,1,Mid-age,0,Fair,0,0.0,0.1111111111111111,14.28888888888889,11876.125,0.0,0.2,0,0,Mid_Stable,0,0,0,0.0,1,0,0,0,0
671,France,Male,45,2,106376.85,1,0,1,158264.62,0,Mid-age,1,Good,1,0.6721454864643785,0.044444444444444446,14.911111111111111,13188.718333333332,4786958.25,0.5,2,1,Early_HighRisk,1,0,0,106376.85,0,0,0,0,0
689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0,Young,1,Good,1,0.9553242701847129,0.06060606060606061,20.87878787878788,14115.158333333333,5339883.12,1.0,0,1,Early_HighRisk,0,1,0,80907.32,1,0,0,0,0
603,France,Male,31,8,0.0,2,1,1,169915.02,0,Young,0,Fair,0,0.0,0.25806451612903225,19.451612903225808,14159.585,0.0,0.25,8,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
620,France,Female,41,9,0.0,2,0,0,88852.47,0,Mid-age,0,Fair,0,0.0,0.21951219512195122,15.121951219512194,7404.3725,0.0,0.2222222222222222,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
676,France,Female,34,1,63095.01,1,1,1,40645.81,0,Young,1,Good,1,1.5523127722144054,0.029411764705882353,19.88235294117647,3387.150833333333,2145230.34,1.0,1,0,Early_HighRisk,0,0,0,63095.01,0,1,0,0,0
572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0,Young,1,Poor,1,1.9575094369597845,0.15384615384615385,22.0,5035.608333333334,3075462.26,0.5,0,0,Mid_Stable,1,1,0,59143.505,0,0,0,0,0
668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1,Mid-age,1,Fair,1,0.6764679218698623,0.14893617021276595,14.212765957446809,13163.251666666665,5022147.87,0.14285714285714285,7,1,Mid_Stable,1,0,0,106854.21,0,0,0,0,0
695,France,Male,46,7,49512.55,1,1,0,133007.34,0,Mid-age,1,Good,1,0.37225426807272444,0.15217391304347827,15.108695652173912,11083.945,2277577.3000000003,0.14285714285714285,0,0,Mid_Stable,0,0,0,49512.55,1,0,0,0,0
730,Spain,Female,33,9,0.0,2,0,0,176576.62,0,Young,0,Good,0,0.0,0.2727272727272727,22.12121212121212,14714.718333333332,0.0,0.2222222222222222,0,0,Mid_Stable,0,0,0,0.0,0,0,0,0,0
807,France,Male,43,1,105799.32,2,1,0,34888.04,1,Mid-age,1,Excellent,1,3.0325383713157863,0.023255813953488372,18.767441860465116,2907.3366666666666,4549370.760000001,2.0,0,0,Early_HighRisk,1,0,0,52899.66,1,0,0,0,0
592,France,Male,54,8,0.0,1,1,1,28737.71,1,Mid-age,0,Fair,0,0.0,0.14814814814814814,10.962962962962964,2394.8091666666664,0.0,0.125,8,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
726,France,Female,31,9,114722.05,2,1,1,98178.57,0,Young,1,Good,1,1.1685039820808145,0.2903225806451613,23.419354838709676,8181.547500000001,3556383.5500000003,0.2222222222222222,9,0,Mid_Stable,1,0,0,57361.025,0,1,0,0,0
514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,Young,0,Poor,0,0.0,0.23333333333333334,17.133333333333333,10417.52,0.0,0.14285714285714285,7,0,Mid_Stable,0,0,0,0.0,0,0,0,1,0
567,France,Male,42,2,0.0,2,1,1,167984.61,0,Mid-age,0,Poor,0,0.0,0.047619047619047616,13.5,13998.717499999999,0.0,1.0,2,0,Early_HighRisk,0,0,0,0.0,0,1,0,1,0
850,France,Male,33,10,0.0,1,1,0,4861.72,1,Young,0,Excellent,0,0.0,0.30303030303030304,25.757575757575758,405.1433333333334,0.0,0.1,0,0,Late_HighRisk,0,0,0,0.0,1,0,0,0,0
671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1,Mid-age,1,Good,1,0.9145033477247918,0.13333333333333333,14.911111111111111,9072.704166666666,4480389.9,0.16666666666666666,6,1,Mid_Stable,0,0,0,99564.22,0,1,0,0,0
670,France,Male,37,4,170557.91,2,1,0,198252.88,0,Mid-age,1,Good,1,0.8603048288630157,0.10810810810810811,18.10810810810811,16521.073333333334,6310642.67,0.5,0,1,Mid_Stable,0,0,0,85278.955,1,0,0,0,0
694,France,Female,30,9,0.0,2,1,1,26960.31,0,Young,0,Good,0,0.0,0.3,23.133333333333333,2246.6925,0.0,0.2222222222222222,9,0,Mid_Stable,0,0,0,0.0,0,1,0,1,0
547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1,Mid-age,1,Poor,1,0.8699612532380322,0.15384615384615385,14.025641025641026,7145.543333333334,2909249.8499999996,0.5,6,0,Mid_Stable,0,0,0,24865.38333333333,0,1,0,0,1
751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1,Mid-age,1,Very Good,1,1.2549293612887558,0.04,15.02,6433.854166666667,4844419.5,0.5,0,0,Early_HighRisk,0,1,1,96888.39,1,0,0,0,0
594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0,Young,1,Fair,1,2.1430527483626554,0.10344827586206896,20.482758620689655,5087.3775,3794076.38,0.3333333333333333,0,0,Mid_Stable,1,1,0,130830.22,1,0,0,0,1
673,France,Male,72,1,0.0,2,0,1,111981.19,0,Old,0,Good,0,0.0,0.013888888888888888,9.347222222222221,9331.765833333333,0.0,2.0,1,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
610,France,Male,40,0,0.0,2,1,0,62232.6,0,Mid-age,0,Fair,0,0.0,0.0,15.25,5186.05,0.0,0.0,0,0,Early_HighRisk,0,0,0,0.0,1,0,0,0,0
512,France,Female,37,1,0.0,2,0,1,156105.03,0,Mid-age,0,Poor,0,0.0,0.02702702702702703,13.837837837837839,13008.7525,0.0,2.0,1,0,Early_HighRisk,0,0,0,0.0,0,0,0,1,0
